Close,Date
12,7637
12,7638
11,7639
12,7640
11,7641
12,7642
10,7643
13,7644
8,7645
9,7646
8,7647
9,7648
9,7649
9,7650
12,7651
10,7652
11,7653
10,7654
12,7655
11,7656
10,7657
11,7658
11,7659
11,7660
10,7661
12,7662
10,7663
10,7664
11,7665
12,7666
11,7667
12,7668
9,7669
8,7670
9,7671
8,7672
10,7673
10,7674
10,7675
11,7676
11,7677
10,7678
11,7679
10,7680
12,7681
10,7682
10,7683
11,7684
11,7685
11,7686
10,7687
10,7688
14,7689
12,7690
11,7691
14,7692
9,7693
8,7694
8,7695
9,7696
9,7697
10,7698
10,7699
11,7700
10,7701
12,7702
10,7703
11,7704
11,7705
11,7706
11,7707
11,7708
10,7709
11,7710
12,7711
10,7712
9,7713
8,7714
8,7715
8,7716
8,7717
8,7718
9,7719
8,7720
10,7721
9,7722
11,7723
10,7724
10,7725
10,7726
11,7727
10,7728
11,7729
10,7730
11,7731
10,7732
10,7733
11,7734
10,7735
10,7736
9,7737
8,7738
9,7739
9,7740
8,7741
8,7742
8,7743
9,7744
10,7745
10,7746
12,7747
12,7748
11,7749
11,7750
13,7751
12,7752
12,7753
12,7754
12,7755
12,7756
11,7757
12,7758
12,7759
11,7760
12,7761
11,7762
12,7763
10,7764
8,7765
8,7766
8,7767
9,7768
11,7769
10,7770
12,7771
12,7772
13,7773
12,7774
12,7775
12,7776
13,7777
12,7778
12,7779
13,7780
13,7781
12,7782
12,7783
11,7784
11,7785
11,7786
11,7787
9,7788
10,7789
8,7790
8,7791
8,7792
10,7793
9,7794
11,7795
10,7796
12,7797
11,7798
11,7799
11,7800
12,7801
11,7802
11,7803
12,7804
12,7805
11,7806
11,7807
10,7808
13,7809
15,7810
13,7811
12,7812
9,7813
8,7814
8,7815
8,7816
11,7817
10,7818
11,7819
12,7820
12,7821
11,7822
12,7823
11,7824
13,7825
11,7826
12,7827
12,7828
12,7829
12,7830
11,7831
12,7832
9,7833
11,7834
10,7835
11,7836
8,7837
8,7838
9,7839
8,7840
9,7841
9,7842
9,7843
9,7844
8,7845
9,7846
9,7847
8,7848
9,7849
9,7850
9,7851
9,7852
8,7853
9,7854
9,7855
10,7856
12,7857
9,7858
9,7859
9,7860
9,7861
8,7862
8,7863
8,7864
9,7865
12,7866
11,7867
11,7868
13,7869
11,7870
12,7871
11,7872
12,7873
12,7874
11,7875
12,7876
13,7877
11,7878
12,7879
12,7880
10,7881
8,7882
8,7883
12,7884
11,7885
11,7886
16,7887
13,7888
11,7889
8,7890
9,7891
8,7892
10,7893
9,7894
9,7895
8,7896
10,7897
9,7898
9,7899
9,7900
10,7901
9,7902
9,7903
8,7904
10,7905
8,7906
9,7907
10,7908
11,7909
12,7910
13,7911
14,7912
12,7913
8,7914
9,7915
10,7916
9,7917
10,7918
10,7919
9,7920
10,7921
9,7922
10,7923
9,7924
10,7925
10,7926
8,7927
8,7928
36,7929
56,7930
11,7931
13,7932
16,7933
12,7934
11,7935
11,7936
8,7937
8,7938
9,7939
9,7940
8,7941
9,7942
10,7943
8,7944
8,7945
9,7946
10,7947
9,7948
9,7949
8,7950
10,7951
8,7952
11,7953
16,7954
15,7955
13,7956
11,7957
11,7958
14,7959
14,7960
12,7961
8,7962
9,7963
9,7964
8,7965
10,7966
9,7967
9,7968
8,7969
10,7970
9,7971
9,7972
9,7973
9,7974
9,7975
8,7976
11,7977
12,7978
10,7979
10,7980
13,7981
13,7982
20,7983
15,7984
12,7985
9,7986
9,7987
10,7988
11,7989
9,7990
10,7991
9,7992
11,7993
10,7994
10,7995
10,7996
10,7997
10,7998
9,7999
10,8000
9,8001
27,8002
35,8003
30,8004
13,8005
12,8006
12,8007
12,8008
9,8009
9,8010
10,8011
9,8012
11,8013
9,8014
10,8015
10,8016
10,8017
10,8018
10,8019
10,8020
10,8021
10,8022
11,8023
9,8024
10,8025
62,8026
9,8027
10,8028
12,8029
12,8030
12,8031
15,8032
14,8033
9,8034
10,8035
10,8036
10,8037
10,8038
9,8039
10,8040
11,8041
9,8042
10,8043
11,8044
10,8045
9,8046
10,8047
10,8048
8,8049
8,8050
8,8051
11,8052
11,8053
10,8054
13,8055
8,8056
9,8057
10,8058
10,8059
10,8060
10,8061
11,8062
11,8063
10,8064
11,8065
10,8066
11,8067
11,8068
10,8069
11,8070
10,8071
10,8072
10,8073
8,8074
9,8075
9,8076
10,8077
10,8078
11,8079
11,8080
10,8081
9,8082
10,8083
11,8084
10,8085
10,8086
10,8087
11,8088
11,8089
10,8090
11,8091
11,8092
10,8093
10,8094
11,8095
10,8096
16,8097
40,8098
18,8099
15,8100
9,8101
9,8102
10,8103
8,8104
8,8105
10,8106
9,8107
10,8108
10,8109
10,8110
9,8111
10,8112
10,8113
10,8114
9,8115
11,8116
10,8117
9,8118
10,8119
10,8120
20,8121
76,8122
25,8123
16,8124
10,8125
10,8126
9,8127
8,8128
9,8129
11,8130
10,8131
10,8132
11,8133
11,8134
10,8135
11,8136
11,8137
10,8138
11,8139
11,8140
11,8141
11,8142
11,8143
10,8144
17,8145
95,8146
87,8147
11,8148
10,8149
11,8150
11,8151
9,8152
9,8153
11,8154
10,8155
10,8156
11,8157
11,8158
10,8159
11,8160
10,8161
11,8162
11,8163
11,8164
10,8165
11,8166
11,8167
10,8168
50,8169
31,8170
10,8171
32,8172
13,8173
10,8174
9,8175
9,8176
11,8177
11,8178
11,8179
11,8180
11,8181
11,8182
11,8183
10,8184
12,8185
11,8186
11,8187
11,8188
12,8189
11,8190
11,8191
10,8192
10,8193
21,8194
10,8195
8,8196
9,8197
11,8198
10,8199
10,8200
13,8201
9,8202
8,8203
8,8204
9,8205
9,8206
9,8207
10,8208
11,8209
8,8210
8,8211
11,8212
9,8213
8,8214
9,8215
9,8216
8,8217
8,8218
8,8219
11,8220
10,8221
10,8222
11,8223
8,8224
9,8225
11,8226
12,8227
11,8228
11,8229
12,8230
12,8231
11,8232
12,8233
11,8234
12,8235
12,8236
12,8237
11,8238
12,8239
12,8240
9,8241
8,8242
9,8243
9,8244
9,8245
10,8246
10,8247
11,8248
9,8249
11,8250
11,8251
11,8252
11,8253
11,8254
12,8255
11,8256
11,8257
12,8258
12,8259
11,8260
12,8261
12,8262
10,8263
11,8264
23,8265
47,8266
64,8267
16,8268
9,8269
9,8270
8,8271
8,8272
8,8273
12,8274
79,8275
10,8276
12,8277
11,8278
10,8279
11,8280
12,8281
11,8282
11,8283
10,8284
12,8285
11,8286
11,8287
10,8288
17,8289
51,8290
26,8291
18,8292
15,8293
14,8294
16,8295
12,8296
11,8297
13,8298
12,8299
12,8300
13,8301
13,8302
12,8303
13,8304
12,8305
14,8306
12,8307
13,8308
13,8309
14,8310
12,8311
12,8312
34,8313
48,8314
48,8315
10,8316
10,8317
8,8318
14,8319
12,8320
10,8321
10,8322
11,8323
11,8324
13,8325
11,8326
12,8327
11,8328
12,8329
12,8330
11,8331
12,8332
13,8333
11,8334
12,8335
11,8336
9,8337
30,8338
10,8339
21,8340
11,8341
9,8342
9,8343
10,8344
9,8345
9,8346
13,8347
11,8348
12,8349
12,8350
12,8351
11,8352
12,8353
12,8354
12,8355
12,8356
11,8357
12,8358
12,8359
11,8360
12,8361
9,8362
9,8363
15,8364
15,8365
14,8366
14,8367
16,8368
11,8369
12,8370
12,8371
12,8372
13,8373
12,8374
11,8375
13,8376
13,8377
12,8378
13,8379
12,8380
13,8381
12,8382
13,8383
12,8384
10,8385
8,8386
8,8387
10,8388
16,8389
15,8390
14,8391
16,8392
14,8393
9,8394
10,8395
10,8396
10,8397
11,8398
10,8399
10,8400
9,8401
11,8402
10,8403
10,8404
11,8405
11,8406
10,8407
10,8408
10,8409
8,8410
9,8411
15,8412
14,8413
14,8414
15,8415
14,8416
13,8417
10,8418
10,8419
9,8420
10,8421
11,8422
11,8423
10,8424
10,8425
11,8426
10,8427
10,8428
10,8429
11,8430
11,8431
10,8432
11,8433
38,8434
24,8435
9,8436
9,8437
8,8438
8,8439
10,8440
8,8441
9,8442
12,8443
12,8444
11,8445
13,8446
11,8447
12,8448
12,8449
12,8450
12,8451
12,8452
12,8453
13,8454
11,8455
11,8456
19,8457
13,8458
9,8459
16,8460
11,8461
12,8462
14,8463
12,8464
10,8465
10,8466
12,8467
12,8468
11,8469
12,8470
12,8471
12,8472
12,8473
12,8474
12,8475
12,8476
11,8477
12,8478
12,8479
12,8480
10,8481
33,8482
24,8483
29,8484
8,8485
8,8486
10,8487
11,8488
9,8489
10,8490
11,8491
12,8492
10,8493
11,8494
11,8495
12,8496
11,8497
11,8498
12,8499
11,8500
11,8501
12,8502
11,8503
11,8504
9,8505
29,8506
9,8507
21,8508
11,8509
8,8510
8,8511
10,8512
11,8513
8,8514
10,8515
10,8516
11,8517
10,8518
10,8519
10,8520
11,8521
10,8522
10,8523
10,8524
12,8525
10,8526
10,8527
10,8528
11,8529
20,8530
9,8531
8,8532
11,8533
10,8534
8,8535
8,8536
8,8537
9,8538
9,8539
10,8540
12,8541
10,8542
10,8543
10,8544
11,8545
10,8546
10,8547
11,8548
11,8549
10,8550
10,8551
11,8552
9,8553
8,8554
8,8555
10,8556
9,8557
10,8558
11,8559
9,8560
11,8561
10,8562
11,8563
12,8564
12,8565
11,8566
12,8567
11,8568
12,8569
12,8570
12,8571
11,8572
12,8573
12,8574
11,8575
12,8576
9,8577
8,8578
8,8579
11,8580
8,8581
10,8582
10,8583
10,8584
11,8585
10,8586
12,8587
11,8588
12,8589
11,8590
12,8591
12,8592
12,8593
11,8594
12,8595
12,8596
12,8597
12,8598
11,8599
12,8600
14,8601
17,8602
24,8603
8,8604
8,8605
8,8606
8,8607
9,8608
14,8609
22,8610
15,8611
12,8612
10,8613
10,8614
10,8615
10,8616
11,8617
10,8618
10,8619
10,8620
11,8621
10,8622
10,8623
10,8624
7,8625
4,8626
4,8627
4,8628
6,8629
4,8630
4,8631
9,8632
10,8633
10,8634
11,8635
11,8636
11,8637
11,8638
11,8639
11,8640
12,8641
11,8642
11,8643
11,8644
12,8645
11,8646
11,8647
11,8648
10,8649
33,8650
24,8651
9,8652
8,8653
8,8654
10,8655
11,8656
10,8657
18,8658
17,8659
14,8660
9,8661
10,8662
10,8663
9,8664
11,8665
10,8666
9,8667
10,8668
11,8669
10,8670
9,8671
11,8672
8,8673
8,8674
9,8675
12,8676
11,8677
8,8678
8,8679
8,8680
11,8681
10,8682
10,8683
12,8684
10,8685
11,8686
10,8687
11,8688
11,8689
10,8690
12,8691
10,8692
11,8693
11,8694
11,8695
10,8696
10,8697
15,8698
8,8699
8,8700
11,8701
8,8702
8,8703
8,8704
8,8705
9,8706
10,8707
10,8708
10,8709
12,8710
10,8711
11,8712
10,8713
11,8714
11,8715
10,8716
11,8717
11,8718
11,8719
10,8720
12,8721
14,8722
13,8723
14,8724
14,8725
13,8726
14,8727
15,8728
13,8729
10,8730
10,8731
9,8732
10,8733
10,8734
10,8735
10,8736
9,8737
11,8738
10,8739
9,8740
10,8741
11,8742
9,8743
9,8744
9,8745
8,8746
8,8747
14,8748
14,8749
15,8750
14,8751
16,8752
11,8753
9,8754
9,8755
10,8756
10,8757
9,8758
10,8759
10,8760
10,8761
10,8762
10,8763
10,8764
10,8765
10,8766
9,8767
11,8768
13,8769
16,8770
14,8771
13,8772
12,8773
12,8774
16,8775
14,8776
11,8777
9,8778
10,8779
10,8780
11,8781
11,8782
10,8783
11,8784
10,8785
11,8786
10,8787
11,8788
11,8789
11,8790
10,8791
11,8792
12,8793
13,8794
12,8795
13,8796
11,8797
14,8798
14,8799
15,8800
12,8801
9,8802
10,8803
9,8804
10,8805
10,8806
10,8807
10,8808
10,8809
10,8810
10,8811
9,8812
11,8813
10,8814
9,8815
10,8816
13,8817
13,8818
12,8819
13,8820
13,8821
11,8822
15,8823
14,8824
9,8825
8,8826
11,8827
10,8828
11,8829
11,8830
11,8831
10,8832
12,8833
10,8834
11,8835
11,8836
11,8837
11,8838
10,8839
11,8840
13,8841
12,8842
12,8843
14,8844
11,8845
8,8846
15,8847
55,8848
62,8849
66,8850
30,8851
11,8852
11,8853
12,8854
10,8855
12,8856
11,8857
12,8858
12,8859
11,8860
11,8861
11,8862
12,8863
11,8864
12,8865
31,8866
44,8867
12,8868
12,8869
13,8870
14,8871
12,8872
58,8873
70,8874
11,8875
11,8876
12,8877
11,8878
11,8879
11,8880
12,8881
11,8882
11,8883
11,8884
12,8885
12,8886
11,8887
11,8888
12,8889
13,8890
9,8891
12,8892
12,8893
12,8894
13,8895
9,8896
8,8897
9,8898
10,8899
9,8900
10,8901
9,8902
10,8903
9,8904
11,8905
9,8906
10,8907
10,8908
9,8909
10,8910
9,8911
10,8912
9,8913
8,8914
8,8915
12,8916
12,8917
12,8918
14,8919
8,8920
10,8921
9,8922
10,8923
10,8924
10,8925
10,8926
11,8927
10,8928
11,8929
10,8930
10,8931
10,8932
11,8933
10,8934
10,8935
11,8936
13,8937
15,8938
15,8939
12,8940
11,8941
11,8942
14,8943
14,8944
8,8945
9,8946
10,8947
11,8948
11,8949
10,8950
11,8951
11,8952
10,8953
11,8954
11,8955
10,8956
12,8957
11,8958
10,8959
11,8960
17,8961
40,8962
12,8963
12,8964
9,8965
13,8966
11,8967
13,8968
8,8969
9,8970
10,8971
9,8972
10,8973
10,8974
9,8975
10,8976
10,8977
10,8978
10,8979
10,8980
9,8981
10,8982
10,8983
10,8984
8,8985
23,8986
11,8987
11,8988
12,8989
10,8990
13,8991
13,8992
9,8993
8,8994
9,8995
9,8996
9,8997
9,8998
9,8999
9,9000
10,9001
9,9002
9,9003
10,9004
9,9005
9,9006
9,9007
9,9008
10,9009
28,9010
11,9011
9,9012
10,9013
8,9014
8,9015
43,9016
8,9017
9,9018
9,9019
9,9020
10,9021
9,9022
10,9023
9,9024
9,9025
10,9026
9,9027
10,9028
9,9029
9,9030
10,9031
9,9032
11,9033
29,9034
10,9035
8,9036
9,9037
11,9038
12,9039
12,9040
8,9041
9,9042
9,9043
9,9044
9,9045
10,9046
9,9047
10,9048
9,9049
10,9050
9,9051
10,9052
9,9053
10,9054
9,9055
10,9056
9,9057
13,9058
8,9059
10,9060
10,9061
11,9062
11,9063
8,9064
8,9065
9,9066
9,9067
9,9068
10,9069
9,9070
10,9071
9,9072
10,9073
10,9074
9,9075
10,9076
9,9077
10,9078
10,9079
9,9080
9,9081
8,9082
8,9083
12,9084
11,9085
10,9086
13,9087
8,9088
9,9089
8,9090
9,9091
10,9092
9,9093
10,9094
9,9095
10,9096
9,9097
10,9098
9,9099
10,9100
10,9101
9,9102
10,9103
9,9104
12,9105
46,9106
13,9107
12,9108
10,9109
11,9110
8,9111
8,9112
9,9113
8,9114
9,9115
9,9116
10,9117
9,9118
10,9119
9,9120
9,9121
10,9122
9,9123
9,9124
10,9125
9,9126
10,9127
9,9128
20,9129
32,9130
19,9131
16,9132
10,9133
12,9134
10,9135
8,9136
10,9137
9,9138
10,9139
10,9140
10,9141
10,9142
10,9143
11,9144
9,9145
10,9146
10,9147
11,9148
10,9149
10,9150
10,9151
11,9152
12,9153
34,9154
13,9155
16,9156
17,9157
14,9158
17,9159
15,9160
11,9161
9,9162
9,9163
10,9164
9,9165
11,9166
9,9167
10,9168
11,9169
9,9170
10,9171
9,9172
11,9173
9,9174
9,9175
10,9176
8,9177
33,9178
9,9179
8,9180
10,9181
8,9182
8,9183
20,9184
9,9185
9,9186
10,9187
9,9188
11,9189
9,9190
9,9191
9,9192
11,9193
9,9194
10,9195
9,9196
10,9197
10,9198
9,9199
9,9200
10,9201
8,9202
8,9203
8,9204
9,9205
10,9206
11,9207
10,9208
8,9209
8,9210
12,9211
11,9212
13,9213
10,9214
9,9215
10,9216
10,9217
10,9218
9,9219
9,9220
11,9221
9,9222
10,9223
9,9224
12,9225
11,9226
12,9227
15,9228
16,9229
13,9230
17,9231
16,9232
12,9233
9,9234
9,9235
10,9236
9,9237
11,9238
9,9239
10,9240
10,9241
10,9242
9,9243
10,9244
10,9245
10,9246
10,9247
9,9248
13,9249
12,9250
12,9251
13,9252
19,9253
14,9254
15,9255
16,9256
13,9257
9,9258
9,9259
9,9260
9,9261
11,9262
10,9263
9,9264
10,9265
11,9266
10,9267
9,9268
11,9269
9,9270
10,9271
9,9272
12,9273
12,9274
12,9275
21,9276
13,9277
14,9278
11,9279
8,9280
10,9281
8,9282
9,9283
11,9284
10,9285
10,9286
11,9287
11,9288
10,9289
11,9290
10,9291
11,9292
10,9293
11,9294
11,9295
10,9296
10,9297
26,9298
14,9299
14,9300
10,9301
8,9302
10,9303
8,9304
9,9305
9,9306
8,9307
9,9308
8,9309
8,9310
8,9311
9,9312
8,9313
8,9314
8,9315
10,9316
8,9317
8,9318
8,9319
10,9320
12,9321
22,9322
41,9323
14,9324
15,9325
13,9326
11,9327
10,9328
9,9329
9,9330
10,9331
11,9332
11,9333
10,9334
10,9335
11,9336
10,9337
10,9338
10,9339
12,9340
10,9341
10,9342
11,9343
10,9344
9,9345
25,9346
8,9347
8,9348
10,9349
8,9350
8,9351
8,9352
9,9353
8,9354
8,9355
9,9356
8,9357
8,9358
9,9359
9,9360
8,9361
9,9362
9,9363
8,9364
9,9365
9,9366
9,9367
8,9368
11,9369
69,9370
72,9371
54,9372
16,9373
15,9374
22,9375
14,9376
15,9377
10,9378
10,9379
11,9380
11,9381
11,9382
11,9383
11,9384
10,9385
12,9386
11,9387
11,9388
11,9389
11,9390
11,9391
11,9392
8,9393
9,9394
10,9395
10,9396
10,9397
12,9398
9,9399
9,9400
10,9401
10,9402
11,9403
10,9404
11,9405
12,9406
11,9407
10,9408
11,9409
12,9410
10,9411
11,9412
11,9413
12,9414
11,9415
10,9416
9,9417
8,9418
9,9419
9,9420
12,9421
10,9422
8,9423
9,9424
10,9425
11,9426
11,9427
10,9428
11,9429
12,9430
11,9431
11,9432
12,9433
11,9434
11,9435
11,9436
11,9437
11,9438
11,9439
11,9440
26,9441
102,9442
37,9443
13,9444
12,9445
13,9446
14,9447
11,9448
10,9449
9,9450
9,9451
10,9452
10,9453
11,9454
10,9455
10,9456
11,9457
10,9458
11,9459
10,9460
11,9461
10,9462
10,9463
11,9464
12,9465
43,9466
41,9467
14,9468
11,9469
8,9470
10,9471
10,9472
9,9473
10,9474
9,9475
10,9476
11,9477
10,9478
10,9479
10,9480
10,9481
10,9482
10,9483
10,9484
11,9485
10,9486
10,9487
10,9488
13,9489
58,9490
29,9491
10,9492
18,9493
11,9494
11,9495
9,9496
9,9497
9,9498
10,9499
9,9500
10,9501
10,9502
10,9503
10,9504
10,9505
10,9506
11,9507
10,9508
10,9509
10,9510
10,9511
10,9512
12,9513
43,9514
8,9515
8,9516
10,9517
8,9518
8,9519
8,9520
9,9521
9,9522
9,9523
10,9524
10,9525
10,9526
10,9527
10,9528
9,9529
10,9530
11,9531
10,9532
10,9533
10,9534
10,9535
9,9536
9,9537
21,9538
41,9539
38,9540
14,9541
13,9542
18,9543
8,9544
9,9545
9,9546
9,9547
9,9548
10,9549
10,9550
10,9551
10,9552
9,9553
10,9554
10,9555
10,9556
10,9557
10,9558
10,9559
9,9560
15,9561
18,9562
16,9563
11,9564
11,9565
11,9566
17,9567
13,9568
12,9569
8,9570
9,9571
9,9572
9,9573
10,9574
9,9575
9,9576
9,9577
10,9578
9,9579
9,9580
9,9581
10,9582
9,9583
8,9584
13,9585
12,9586
13,9587
14,9588
14,9589
14,9590
14,9591
15,9592
12,9593
8,9594
9,9595
8,9596
9,9597
10,9598
9,9599
9,9600
11,9601
9,9602
9,9603
9,9604
10,9605
9,9606
9,9607
9,9608
12,9609
26,9610
16,9611
34,9612
11,9613
11,9614
11,9615
12,9616
8,9617
9,9618
10,9619
9,9620
10,9621
9,9622
11,9623
9,9624
10,9625
10,9626
10,9627
10,9628
10,9629
10,9630
9,9631
10,9632
17,9633
31,9634
65,9635
69,9636
68,9637
36,9638
15,9639
31,9640
61,9641
56,9642
56,9643
58,9644
58,9645
56,9646
58,9647
58,9648
58,9649
58,9650
58,9651
58,9652
58,9653
58,9654
58,9655
56,9656
61,9657
64,9658
52,9659
11,9660
11,9661
12,9662
12,9663
14,9664
11,9665
8,9666
8,9667
9,9668
10,9669
9,9670
9,9671
10,9672
9,9673
9,9674
9,9675
10,9676
9,9677
10,9678
9,9679
9,9680
44,9681
47,9682
12,9683
12,9684
11,9685
11,9686
12,9687
10,9688
9,9689
8,9690
8,9691
10,9692
9,9693
9,9694
10,9695
9,9696
9,9697
9,9698
10,9699
9,9700
9,9701
10,9702
9,9703
9,9704
11,9705
38,9706
12,9707
11,9708
11,9709
13,9710
15,9711
13,9712
13,9713
8,9714
9,9715
8,9716
9,9717
10,9718
9,9719
9,9720
10,9721
10,9722
9,9723
9,9724
9,9725
10,9726
9,9727
8,9728
10,9729
14,9730
15,9731
10,9732
9,9733
10,9734
17,9735
8,9736
8,9737
8,9738
9,9739
9,9740
9,9741
9,9742
9,9743
10,9744
10,9745
9,9746
9,9747
10,9748
9,9749
9,9750
9,9751
9,9752
11,9753
12,9754
11,9755
12,9756
12,9757
11,9758
11,9759
10,9760
9,9761
9,9762
9,9763
11,9764
10,9765
10,9766
11,9767
10,9768
10,9769
10,9770
11,9771
10,9772
10,9773
10,9774
11,9775
9,9776
45,9777
59,9778
46,9779
65,9780
67,9781
79,9782
23,9783
10,9784
9,9785
9,9786
9,9787
11,9788
10,9789
10,9790
10,9791
10,9792
11,9793
10,9794
10,9795
10,9796
11,9797
10,9798
10,9799
10,9800
26,9801
67,9802
65,9803
67,9804
25,9805
33,9806
61,9807
16,9808
14,9809
12,9810
10,9811
11,9812
11,9813
11,9814
11,9815
11,9816
11,9817
11,9818
12,9819
11,9820
11,9821
10,9822
12,9823
10,9824
13,9825
66,9826
36,9827
67,9828
15,9829
22,9830
63,9831
14,9832
13,9833
9,9834
8,9835
9,9836
9,9837
10,9838
9,9839
9,9840
9,9841
10,9842
9,9843
9,9844
9,9845
10,9846
9,9847
9,9848
18,9849
41,9850
12,9851
12,9852
14,9853
12,9854
13,9855
10,9856
8,9857
9,9858
8,9859
10,9860
9,9861
9,9862
10,9863
9,9864
10,9865
9,9866
10,9867
9,9868
9,9869
10,9870
9,9871
9,9872
16,9873
40,9874
12,9875
14,9876
14,9877
20,9878
15,9879
15,9880
13,9881
9,9882
8,9883
10,9884
9,9885
11,9886
9,9887
10,9888
9,9889
11,9890
9,9891
10,9892
10,9893
10,9894
10,9895
9,9896
10,9897
12,9898
13,9899
9,9900
8,9901
9,9902
13,9903
8,9904
9,9905
8,9906
9,9907
9,9908
10,9909
9,9910
9,9911
9,9912
10,9913
9,9914
9,9915
9,9916
10,9917
9,9918
9,9919
9,9920
10,9921
11,9922
10,9923
10,9924
9,9925
10,9926
11,9927
9,9928
9,9929
8,9930
9,9931
10,9932
10,9933
9,9934
10,9935
10,9936
10,9937
10,9938
10,9939
10,9940
10,9941
10,9942
9,9943
10,9944
12,9945
67,9946
65,9947
14,9948
18,9949
21,9950
14,9951
14,9952
13,9953
8,9954
8,9955
9,9956
9,9957
10,9958
9,9959
9,9960
9,9961
10,9962
9,9963
9,9964
9,9965
10,9966
9,9967
8,9968
13,9969
51,9970
13,9971
13,9972
19,9973
17,9974
14,9975
17,9976
12,9977
8,9978
9,9979
10,9980
9,9981
11,9982
9,9983
10,9984
10,9985
10,9986
10,9987
9,9988
11,9989
10,9990
9,9991
9,9992
11,9993
38,9994
14,9995
12,9996
14,9997
11,9998
11,9999
11,10000
8,10001
8,10002
9,10003
9,10004
9,10005
9,10006
10,10007
9,10008
9,10009
9,10010
10,10011
9,10012
9,10013
10,10014
9,10015
9,10016
10,10017
57,10018
21,10019
11,10020
12,10021
8,10022
9,10023
11,10024
9,10025
10,10026
10,10027
9,10028
10,10029
11,10030
10,10031
10,10032
9,10033
11,10034
11,10035
10,10036
10,10037
11,10038
10,10039
10,10040
8,10041
30,10042
10,10043
11,10044
10,10045
12,10046
13,10047
10,10048
9,10049
10,10050
9,10051
10,10052
10,10053
11,10054
10,10055
9,10056
11,10057
10,10058
10,10059
10,10060
11,10061
10,10062
10,10063
9,10064
12,10065
13,10066
11,10067
12,10068
14,10069
13,10070
13,10071
14,10072
13,10073
8,10074
8,10075
9,10076
9,10077
10,10078
9,10079
9,10080
10,10081
10,10082
9,10083
9,10084
9,10085
10,10086
9,10087
8,10088
12,10089
11,10090
12,10091
13,10092
14,10093
13,10094
13,10095
14,10096
13,10097
8,10098
8,10099
9,10100
9,10101
10,10102
9,10103
9,10104
9,10105
10,10106
9,10107
9,10108
9,10109
10,10110
9,10111
8,10112
19,10113
29,10114
11,10115
12,10116
12,10117
11,10118
12,10119
12,10120
8,10121
9,10122
8,10123
10,10124
9,10125
9,10126
10,10127
9,10128
9,10129
10,10130
9,10131
9,10132
10,10133
9,10134
9,10135
8,10136
23,10137
62,10138
12,10139
12,10140
14,10141
12,10142
15,10143
17,10144
14,10145
12,10146
9,10147
10,10148
10,10149
11,10150
11,10151
10,10152
10,10153
11,10154
10,10155
11,10156
10,10157
11,10158
10,10159
10,10160
13,10161
46,10162
17,10163
16,10164
15,10165
13,10166
17,10167
14,10168
12,10169
10,10170
9,10171
9,10172
9,10173
10,10174
10,10175
9,10176
10,10177
10,10178
10,10179
10,10180
10,10181
10,10182
10,10183
8,10184
18,10185
57,10186
12,10187
87,10188
22,10189
12,10190
14,10191
15,10192
9,10193
8,10194
9,10195
10,10196
9,10197
10,10198
9,10199
10,10200
10,10201
10,10202
10,10203
9,10204
10,10205
10,10206
9,10207
9,10208
29,10209
64,10210
69,10211
68,10212
68,10213
69,10214
42,10215
18,10216
10,10217
10,10218
10,10219
11,10220
10,10221
11,10222
11,10223
11,10224
11,10225
11,10226
11,10227
11,10228
11,10229
10,10230
11,10231
10,10232
11,10233
9,10234
10,10235
10,10236
10,10237
11,10238
8,10239
9,10240
10,10241
10,10242
10,10243
11,10244
11,10245
11,10246
11,10247
11,10248
11,10249
12,10250
11,10251
11,10252
11,10253
11,10254
11,10255
11,10256
8,10257
8,10258
9,10259
8,10260
10,10261
8,10262
9,10263
9,10264
10,10265
10,10266
10,10267
11,10268
11,10269
11,10270
11,10271
12,10272
11,10273
11,10274
11,10275
11,10276
11,10277
11,10278
12,10279
10,10280
17,10281
20,10282
18,10283
31,10284
15,10285
22,10286
15,10287
15,10288
13,10289
9,10290
9,10291
9,10292
10,10293
10,10294
10,10295
9,10296
10,10297
11,10298
9,10299
10,10300
10,10301
10,10302
10,10303
9,10304
12,10305
29,10306
13,10307
12,10308
17,10309
17,10310
15,10311
14,10312
13,10313
10,10314
8,10315
10,10316
9,10317
10,10318
10,10319
10,10320
9,10321
10,10322
10,10323
10,10324
10,10325
10,10326
10,10327
9,10328
11,10329
41,10330
13,10331
13,10332
14,10333
22,10334
14,10335
16,10336
13,10337
8,10338
9,10339
10,10340
9,10341
10,10342
10,10343
10,10344
9,10345
10,10346
10,10347
10,10348
10,10349
10,10350
10,10351
9,10352
11,10353
37,10354
14,10355
13,10356
19,10357
16,10358
14,10359
13,10360
9,10361
8,10362
8,10363
9,10364
10,10365
9,10366
9,10367
9,10368
10,10369
9,10370
9,10371
9,10372
10,10373
9,10374
9,10375
8,10376
12,10377
16,10378
11,10379
13,10380
20,10381
20,10382
22,10383
13,10384
9,10385
8,10386
9,10387
10,10388
9,10389
9,10390
10,10391
10,10392
9,10393
10,10394
9,10395
10,10396
10,10397
10,10398
9,10399
9,10400
8,10401
9,10402
10,10403
10,10404
10,10405
11,10406
8,10407
8,10408
8,10409
9,10410
8,10411
10,10412
9,10413
10,10414
10,10415
9,10416
10,10417
10,10418
10,10419
10,10420
9,10421
10,10422
10,10423
8,10424
9,10425
8,10426
9,10427
8,10428
8,10429
8,10430
9,10431
8,10432
9,10433
8,10434
